CustomerID,CustomerAge,CustomerGender,CustomerCountry
1158,30,Female,Sweden
1159,71,Female,Turkey
1160,65,Female,Turkey
1161,57,Male,Turkey
1162,77,Female,Turkey
1163,72,Female,Turkey
1164,73,Male,Turkey
1165,63,Male,Germany
1166,58,Male,Germany
1167,79,Other,Turkey
1168,37,Male,Turkey
1169,69,Male,Turkey
1170,20,Other,Germany
1171,22,Male,Turkey
1172,71,Male,Sweden
1173,23,Other,Turkey
1174,74,Female,Turkey
1175,53,Male,Turkey
1176,21,Male,Germany
1177,51,Male,Turkey
1178,68,Other,Germany
1179,79,Male,Germany
1180,53,Female,Germany
1181,59,Other,Netherlands
1182,78,Male,Germany
1183,41,Other,Netherlands
1184,62,Other,Turkey
1185,66,Female,Netherlands
1186,22,Male,Germany
1187,42,Female,Angola
1188,59,Male,Turkey
1189,66,Male,Turkey
1190,66,Female,Sweden
1191,68,Other,Germany
1192,61,Male,Turkey
1193,64,Female,Netherlands
1194,55,Other,Netherlands
1195,70,Female,Ethiopia
1196,37,Female,Turkey
1197,27,Other,Turkey
1198,49,Male,Turkey
1199,32,Male,Netherlands
1200,54,Male,Turkey
1201,73,Male,Turkey
1202,47,Male,Turkey
1203,33,Female,Sweden
1204,57,Male,Turkey
1205,25,Female,Turkey
1206,58,Male,Turkey
1207,39,Male,Turkey
1208,53,Other,Sweden
1209,58,Female,Turkey
1210,37,Male,Turkey
1211,76,Male,Turkey
1212,53,Female,Ukraine
1213,54,Male,Turkey
1214,42,Male,Turkey
1215,40,Male,Turkey
1216,69,Female,Turkey
1217,78,Other,Turkey
1218,70,Female,Turkey
1219,71,Female,Turkey
1220,58,Male,Germany
1221,70,Female,Turkey
1222,67,Male,Turkey
1223,26,Other,Turkey
1224,54,Male,Turkey
1225,45,Female,Germany
1226,43,Female,Netherlands
1227,54,Male,Germany
1228,80,Male,Turkey
1229,78,Female,Sweden
1230,58,Male,Germany
1231,36,Female,Turkey
1232,61,Male,Turkey
1233,30,Male,Turkey
1234,38,Male,Netherlands
1235,74,Male,Sweden
1236,55,Female,Turkey
1237,59,Male,Turkey
1238,76,Female,Turkey
1239,65,Female,Turkey
1240,73,Male,Turkey
1241,63,Male,Germany
1242,71,Male,Germany
1243,33,Other,Turkey
1244,40,Male,Germany
1245,56,Male,Sweden
1246,51,Other,Turkey
1247,29,Other,Turkey
1248,65,Female,Germany
1249,40,Female,Turkey
1250,52,Other,Turkey
1251,21,Female,Germany
1252,34,Female,Turkey
1253,29,Female,Germany
1254,68,Male,Turkey
1255,60,Female,Turkey
1256,35,Male,Turkey
1257,65,Male,Netherlands
1258,36,Male,Turkey
1259,42,Female,Turkey
1260,67,Male,Germany
1261,41,Male,Turkey
1262,66,Male,Turkey
1263,30,Male,Germany
1264,61,Male,Germany
1265,58,Female,Germany
1266,54,Female,Sweden
1267,51,Female,Turkey
1268,73,Male,Turkey
1269,69,Female,Germany
1270,55,Male,Turkey
1271,51,Male,Netherlands
1272,36,Female,Germany
1273,72,Male,Turkey
1274,52,Male,Turkey
1275,39,Male,Germany
1276,73,Female,Germany
1277,74,Male,Sweden
1278,71,Female,Germany
1279,71,Other,Sweden
1280,73,Other,Turkey
1281,67,Other,Netherlands
1282,25,Female,Germany
1283,76,Female,Germany
1284,76,Male,Turkey
1285,57,Female,Turkey
1286,48,Other,Netherlands
1287,53,Male,Turkey
1288,73,Female,Tunisia
1289,66,Other,Guatemala
1290,71,Female,Turkey
1291,58,Male,Turkey
1292,59,Male,Germany
1293,79,Female,Turkey
1294,75,Male,Germany
1295,53,Female,Germany
1296,51,Female,Germany
1297,61,Male,Turkey
1298,71,Male,Netherlands
1299,71,Male,Turkey
1300,56,Male,Germany
1301,55,Male,Sweden
1302,65,Female,Germany
1303,65,Female,Turkey
1304,51,Female,Germany
1305,57,Female,Turkey
1306,70,Female,Turkey
1307,64,Other,Germany
1308,72,Female,Turkey
1309,58,Male,Turkey
1310,22,Male,Germany
1311,57,Female,Turkey
1312,53,Female,Turkey
1313,79,Female,Turkey
1314,37,Female,Nigeria
1315,58,Male,Turkey
1316,38,Male,Turkey
1317,27,Male,Germany
1318,57,Other,Germany
1319,43,Male,Turkey
1320,52,Female,Turkey
1321,44,Female,Turkey
1322,62,Female,Turkey
1323,77,Other,Germany
1324,63,Female,Netherlands
1325,66,Female,Turkey
1326,26,Female,Germany
1327,52,Male,Netherlands
1328,74,Male,Turkey
1329,49,Male,Germany
1330,80,Male,Turkey
1331,77,Male,Germany
1332,38,Male,Turkey
1333,77,Male,Turkey
1334,51,Male,Netherlands
1335,55,Female,Germany
1336,53,Other,Turkey
1337,41,Male,Turkey
1338,63,Male,Turkey
1339,56,Female,Turkey
1340,75,Male,Turkey
1341,38,Male,Germany
1342,60,Other,Turkey
1343,78,Male,Turkey
1344,41,Male,Turkey
1345,62,Male,Netherlands
1346,78,Male,Turkey
1347,45,Male,Germany
1348,22,Other,Germany
1349,79,Male,Chad
1350,52,Male,Turkey
1351,59,Female,Sweden
1352,72,Male,Turkey
1353,77,Male,Turkey
1354,53,Female,Germany
1355,73,Male,Turkey
1356,59,Female,Turkey
1357,67,Other,Turkey
1358,65,Female,Germany
1359,43,Other,Germany
1360,78,Male,Turkey
1361,77,Female,Turkey
1362,46,Female,Turkey
1363,52,Female,Turkey
1364,53,Male,Turkey
1365,28,Female,Korea
1366,51,Male,Germany
1367,55,Other,Sweden
1368,72,Female,Turkey
1369,52,Male,Germany
1370,36,Male,Turkey
1371,28,Male,Honduras
1372,68,Female,Turkey
1373,31,Male,Turkey
1374,68,Male,Turkey
1375,32,Female,Germany
1376,64,Male,Germany
1377,62,Female,Germany
1378,56,Other,Turkey
1379,70,Female,Turkey
1380,51,Male,Turkey
1381,70,Female,Turkey
1382,43,Male,Turkey
1383,78,Male,Turkey
1384,34,Female,Turkey
1385,74,Female,Turkey
1386,52,Male,Turkey
1387,20,Female,Germany
1388,79,Male,Turkey
1389,59,Male,Turkey
1390,24,Male,Turkey
1391,75,Female,Sweden
1392,59,Male,Turkey
1393,69,Other,Sweden
1394,55,Male,Germany
1395,45,Male,Netherlands
1396,33,Female,Germany
1397,52,Male,Turkey
1398,47,Male,Germany
1399,79,Male,Netherlands
1400,61,Female,Turkey
1401,51,Other,Sweden
1402,37,Female,Turkey
1403,80,Female,Turkey
1404,59,Female,Sweden
1405,49,Other,Germany
1406,34,Female,Turkey
1407,70,Male,Jordan
1408,32,Female,Turkey
1409,56,Female,Germany
1410,74,Male,Cuba
1411,27,Male,Turkey
1412,31,Male,Turkey
1413,73,Other,Germany
1414,54,Male,Turkey
1415,50,Male,Turkey
1416,53,Male,Turkey
1417,73,Male,Netherlands
1418,61,Male,Germany
1419,58,Male,Turkey
1420,74,Male,Turkey
1421,22,Other,Liechtenstein
1422,62,Female,Turkey
1423,64,Female,Germany
1424,20,Other,Germany
1425,58,Female,Turkey
1426,60,Other,Turkey
1427,49,Male,Turkey
1428,33,Male,Turkey
1429,23,Female,Germany
1430,74,Male,Turkey
1431,42,Female,Netherlands
1432,32,Male,Sweden
1433,57,Female,Germany
1434,66,Male,Turkey
1435,59,Male,Turkey
1436,58,Female,Germany
1437,39,Female,Turkey
1438,70,Female,Sweden
1439,60,Female,Germany
1440,60,Other,Somalia
1441,60,Female,Sweden
1442,19,Male,Germany
1443,53,Male,Turkey
1444,65,Male,Turkey
1445,27,Male,Germany
1446,35,Other,Turkey
1447,72,Male,Turkey
1448,54,Female,Germany
1449,62,Other,Turkey
1450,72,Male,Germany
1451,20,Male,Turkey
1452,75,Female,Turkey
1453,71,Female,Turkey
1454,57,Male,Germany
1455,31,Male,Turkey
1456,73,Male,Turkey
1457,63,Male,Sweden
1458,80,Male,Turkey
1459,70,Male,Turkey
1460,35,Female,Turkey
1461,54,Male,Turkey
1462,52,Male,Germany
1463,71,Female,Turkey
1464,37,Male,Turkey
1465,74,Male,Netherlands
1466,73,Male,Turkey
1467,66,Male,Turkey
1468,30,Other,Turkey
1469,65,Female,Germany
1470,36,Male,Germany
1471,52,Male,Germany
1472,65,Male,Turkey
1473,43,Other,Turkey
1474,51,Male,Germany
1475,26,Male,Germany
1476,57,Female,Turkey
1477,60,Female,Turkey
1478,39,Male,Germany
1479,66,Male,Netherlands
1480,75,Female,Turkey
1481,52,Male,Germany
1482,47,Female,Netherlands
1483,69,Other,Turkey
1484,52,Male,Turkey
1485,54,Male,Turkey
1486,43,Male,Turkey
1487,73,Other,Germany
1488,55,Male,Turkey
1489,41,Male,Netherlands
1490,72,Male,Turkey
1491,80,Male,Turkey
1492,69,Female,Turkey
1493,60,Female,Sweden
1494,51,Male,Turkey
1495,68,Other,Germany
1496,49,Male,Sweden
1497,47,Female,Turkey
1498,61,Male,Germany
1499,31,Other,Sweden
1500,54,Female,Turkey
1501,63,Female,Turkey
1502,59,Male,Turkey
1503,54,Female,Turkey
1504,70,Female,Turkey
1505,32,Male,Turkey
1506,70,Male,Germany
1507,59,Male,Turkey
1508,65,Other,Netherlands
1509,29,Female,Turkey
1510,29,Male,Germany
1511,37,Male,Germany
1512,76,Male,Turkey
1513,51,Male,Turkey
1514,64,Male,Turkey
1515,60,Female,Turkey
1516,78,Male,Turkey
1517,80,Other,Puerto Rico
1518,60,Female,Turkey
1519,79,Male,Turkey
1520,71,Male,Sweden
1521,22,Male,Netherlands
1522,73,Other,Germany
1523,74,Female,Turkey
1524,57,Male,Netherlands
1525,76,Male,Turkey
1526,41,Female,Germany
1527,60,Male,Netherlands
1528,74,Female,Germany
1529,56,Male,Turkey
1530,65,Male,Turkey
1531,59,Male,Sudan
1532,23,Female,Turkey
1533,54,Male,Turkey
1534,49,Other,Sweden
1535,53,Male,Turkey
1536,21,Male,Turkey
1537,40,Female,Turkey
1538,68,Male,Turkey
1539,75,Female,Turkey
1540,51,Male,Turkey
1541,58,Male,Turkey
1542,61,Male,Netherlands
1543,37,Male,Netherlands
1544,68,Male,Germany
1545,79,Male,Turkey
1546,31,Other,Turkey
1547,79,Male,Germany
1548,77,Female,Netherlands
1549,60,Male,Turkey
1550,69,Female,Turkey
1551,38,Female,Germany
1552,59,Female,Turkey
1553,60,Male,Turkey
1554,57,Male,Turkey
1555,31,Male,Germany
1556,48,Male,Turkey
1557,20,Male,Sweden
1558,27,Male,Germany
1559,58,Male,Turkey
1560,59,Male,Turkey
1561,54,Female,Turkey
1562,64,Female,Netherlands
1563,36,Other,Turkey
1564,61,Male,Turkey
1565,72,Female,Netherlands
1566,54,Male,Turkey
1567,53,Male,Germany
1568,30,Female,Turkey
1569,57,Other,Turkey
1570,64,Male,Germany
1571,74,Male,Germany
1572,62,Female,Turkey
1573,33,Female,Germany
1574,38,Male,Turkey
1575,28,Female,Turkey
1576,71,Female,Turkey
1577,67,Female,Turkey
1578,31,Male,Netherlands
1579,68,Female,Turkey
1580,78,Male,Turkey
1581,73,Male,Sweden
1582,66,Female,Germany
1583,69,Other,Germany
1584,25,Female,Netherlands
1585,77,Male,Turkey
1586,57,Male,Turkey
1587,56,Male,Netherlands
1588,75,Male,Nauru
1589,54,Male,Turkey
1590,68,Male,Turkey
1591,70,Male,Germany
1592,34,Female,Turkey
1593,31,Female,Netherlands
1594,52,Female,Turkey
1595,22,Female,Turkey
1596,42,Male,Turkey
1597,53,Other,Turkey
1598,59,Female,Germany
1599,44,Male,Germany
1600,58,Other,Netherlands
1601,65,Male,Turkey
1602,62,Female,Turkey
1603,61,Female,Germany
1604,72,Female,Turkey
1605,77,Male,Germany
1606,80,Male,Turkey
1607,33,Male,Turkey
1608,30,Female,Turkey
1609,65,Male,Germany
1610,46,Male,Turkey
1611,35,Female,Sweden
1612,43,Male,Turkey
1613,63,Male,Turkey
1614,51,Male,Germany
1615,79,Female,Turkey
1616,78,Female,Turkey
1617,61,Male,Turkey
1618,67,Male,Germany
1619,61,Other,Germany
1620,79,Male,Turkey
1621,60,Female,Turkey
1622,35,Male,Sweden
1623,43,Female,Germany
1624,69,Male,Turkey
1625,59,Male,Turkey
1626,69,Male,Turkey
1627,64,Other,Sweden
1628,79,Female,Turkey
1629,80,Female,Turkey
1630,54,Female,Germany
1631,71,Female,Turkey
1632,60,Female,Pitcairn Islands
1633,49,Male,Netherlands
1634,72,Male,Turkey
1635,75,Other,Netherlands
1636,43,Male,Turkey
1637,37,Female,Sweden
1638,51,Male,Netherlands
1639,32,Female,Turkey
1640,78,Other,Turkey
1641,66,Male,Turkey
1642,36,Male,Zambia
1643,64,Male,Turkey
1644,52,Male,Turkey
1645,67,Male,Germany
1646,29,Female,Turkey
1647,34,Male,Turkey
1648,47,Male,Netherlands
1649,28,Male,Turkey
1650,32,Male,Netherlands
1651,49,Male,Turkey
1652,79,Female,Turkey
1653,61,Male,Germany
1654,56,Female,Germany
1655,60,Male,Turkey
1656,73,Other,Montenegro
1657,28,Female,Turkey
1658,61,Female,Turkey
1659,19,Other,Sweden
1660,61,Female,Mali
1661,39,Female,Turkey
1662,64,Other,Germany
1663,57,Male,Germany
1664,57,Male,Turkey
1665,59,Male,Turkey
1666,31,Female,Netherlands
1667,53,Female,Turkey
1668,70,Other,Turkey
1669,51,Female,Germany
1670,65,Male,Turkey
1671,42,Female,Sweden
1672,30,Female,Saint Pierre and Miquelon
1673,59,Male,Germany
1674,67,Male,Netherlands
1675,63,Male,Germany
1676,57,Female,Turkey
1677,63,Male,Turkey
1678,74,Male,Sweden
1679,74,Male,Turkey
1680,70,Male,Saint Pierre and Miquelon
1681,29,Male,Sweden
1682,57,Male,Turkey
1683,43,Male,Turkey
1684,75,Male,Turkey
1685,37,Male,Turkey
1686,54,Other,Germany
1687,55,Male,Turkey
1688,76,Male,Turkey
1689,75,Male,Germany
1690,20,Male,Turkey
1691,54,Male,Turkey
1692,33,Male,Turkey
1693,18,Female,Turkey
1694,69,Male,Sweden
1695,70,Male,Netherlands
1696,78,Male,Netherlands
1697,28,Male,Sweden
1698,62,Male,Turkey
1699,58,Male,Turkey
1700,34,Female,Turkey
1701,68,Female,Germany
1702,18,Male,Netherlands
1703,59,Male,Turkey
1704,36,Male,Turkey
1705,79,Male,Cook Islands
1706,21,Female,Turkey
1707,55,Female,Netherlands
1708,62,Female,Germany
1709,48,Male,Turkey
1710,79,Male,Turkey
1711,66,Female,Netherlands
1712,38,Male,Turkey
1713,55,Female,Germany
1714,44,Male,Netherlands
1715,57,Male,Germany
1716,31,Female,Mauritania
1717,66,Male,Turkey
1718,58,Male,Turkey
1719,63,Female,Turkey
1720,57,Female,Turkey
1721,40,Male,Germany
1722,62,Male,Turkey
1723,71,Other,Netherlands
1724,58,Other,Turkey
1725,71,Male,Zambia
1726,43,Male,Turkey
1727,53,Male,Netherlands
1728,79,Male,Turkey
1729,75,Male,Germany
1730,69,Male,Turkey
1731,27,Male,Turkey
1732,54,Male,Germany
1733,60,Female,Netherlands
1734,64,Male,Netherlands
1735,66,Female,Turkey
1736,72,Male,Turkey
1737,74,Female,Turkey
1738,71,Female,Turkey
1739,52,Male,Turkey
1740,59,Male,Turkey
1741,69,Female,Turkey
1742,67,Female,Turkey
1743,71,Male,Turkey
1744,75,Male,Sweden
1745,69,Male,Turkey
1746,53,Female,Germany
1747,75,Male,Turkey
1748,26,Male,Turkey
1749,54,Male,Germany
1750,18,Female,Turkey
1751,61,Female,Turkey
1752,56,Female,Germany
1753,57,Female,Turkey
1754,72,Female,Turkey
1755,32,Male,Turkey
1756,72,Female,Germany
1757,57,Male,Turkey
1758,51,Male,Turkey
1759,52,Male,Netherlands
1760,48,Female,Germany
1761,20,Male,Germany
1762,76,Male,Netherlands
1763,57,Male,Turkey
1764,29,Female,Turkey
1765,21,Male,Germany
1766,29,Male,Turkey
1767,65,Male,Turkey
1768,78,Male,Netherlands
1769,26,Other,Germany
1770,50,Female,Turkey
1771,30,Male,Germany
1772,74,Male,Turkey
1773,57,Male,Germany
1774,68,Male,Netherlands
1775,75,Female,Turkey
1776,75,Female,Turkey
1777,32,Female,Turkey
1778,20,Other,Netherlands
1779,60,Male,Turkey
1780,60,Male,Turkey
1781,73,Female,Turkey
1782,79,Male,Netherlands
1783,39,Female,Germany
1784,73,Male,Germany
1785,69,Male,Netherlands
1786,20,Female,Turkey
1787,70,Male,Turkey
1788,66,Male,Turkey
1789,33,Male,Germany
1790,75,Male,Sweden
1791,55,Male,South Africa
1792,63,Male,Northern Mariana Islands
1793,56,Female,Germany
1794,22,Male,Turkey
1795,48,Female,Turkey
1796,51,Male,Turkey
1797,70,Male,Germany
1798,66,Male,Turkey
1799,62,Male,Germany
1800,40,Male,Turkey
1801,30,Male,Peru
1802,41,Male,Sweden
1803,74,Male,Turkey
1804,70,Male,Germany
1805,22,Male,Egypt
1806,55,Male,Germany
1807,51,Male,Germany
1808,52,Female,Sweden
1809,79,Male,Turkey
1810,65,Male,Turkey
1811,44,Female,Turkey
1812,55,Female,Netherlands
1813,75,Other,Germany
1814,65,Female,Sweden
1815,66,Male,Germany
1816,25,Male,Netherlands
1817,32,Female,Germany
1818,53,Male,Gambia
1819,56,Male,Turkey
1820,56,Male,Sweden
1821,55,Male,Germany
1822,55,Male,Turkey
1823,65,Male,Turkey
1824,73,Male,Turkey
1825,56,Male,Netherlands
1826,74,Female,Germany
1827,57,Male,Turkey
1828,55,Male,Germany
1829,37,Male,Germany
1830,60,Female,Turkey
1831,53,Male,Germany
1832,41,Other,Germany
1833,41,Male,Germany
1834,77,Female,Germany
1835,59,Male,Turkey
1836,59,Female,Turkey
1837,64,Female,Germany
1838,42,Female,Turkey
1839,59,Female,Germany
1840,54,Other,Turkey
1841,69,Female,Germany
1842,70,Other,Turkey
1843,66,Female,Sweden
1844,56,Other,Turkey
1845,45,Female,Turkey
1846,51,Female,Turkey
1847,57,Male,Turkey
1848,43,Other,Germany
1849,66,Male,Morocco
1850,79,Male,Turkey
1851,45,Male,Germany
1852,53,Female,Turkey
1853,66,Female,Turkey
1854,48,Male,Germany
1855,30,Male,Turkey
1856,60,Male,Germany
1857,77,Female,Turkey
1858,36,Female,Germany
1859,36,Male,Turkey
1860,61,Other,Germany
1861,72,Female,Netherlands
1862,57,Male,Netherlands
1863,50,Male,Turkey
1864,61,Male,Germany
1865,59,Male,Turkey
1866,80,Female,Turkey
1867,72,Female,Netherlands
1868,34,Other,Netherlands
1869,59,Female,Israel
1870,68,Male,Germany
1871,53,Other,Sweden
1872,76,Male,Germany
1873,74,Male,Turkey
1874,53,Other,Turkey
1875,27,Male,Turkey
1876,74,Male,Turkey
1877,69,Male,Turkey
1878,52,Female,Turkey
1879,71,Other,Turkey
1880,51,Female,Turkey
1881,65,Male,United States of America
1882,45,Female,Germany
1883,53,Male,Turkey
1884,53,Male,Turkey
1885,60,Male,Turkey
1886,68,Other,Turkey
1887,51,Other,Turkey
1888,60,Male,Turkey
1889,67,Male,Germany
1890,57,Male,Turkey
1891,68,Other,Turkey
1892,78,Other,Israel
1893,52,Male,Andorra
1894,33,Female,Germany
1895,70,Male,Turkey
1896,73,Male,Germany
1897,70,Male,Germany
1898,71,Male,Turkey
1899,66,Male,Turkey
1900,20,Male,Germany
1901,80,Male,Turkey
1902,52,Female,Turkey
1903,65,Male,Germany
1904,77,Male,Turkey
1905,28,Other,Turkey
1906,58,Male,Turkey
1907,72,Male,Turkey
1908,54,Female,Turkey
1909,59,Other,Germany
1910,66,Female,Turkey
1911,69,Male,Turkey
1912,78,Female,Turkey
1913,80,Female,Turkey
1914,74,Male,Turkey
1915,63,Female,Netherlands
1916,73,Other,Germany
1917,52,Male,Turkey
1918,51,Male,Turkey
1919,41,Other,Sweden
1920,31,Female,Turkey
1921,73,Male,Sweden
1922,53,Female,Turkey
1923,54,Female,Turkey
1924,56,Male,Reunion
1925,77,Other,Germany
1926,66,Male,Turkey
1927,45,Female,Netherlands
1928,58,Other,Turkey
1929,56,Male,Turkey
1930,71,Other,Turkey
1931,69,Male,Turkey
1932,21,Male,Turkey
1933,55,Female,Sweden
1934,48,Male,Netherlands
1935,43,Other,Germany
1936,77,Male,Netherlands
1937,55,Female,Congo
1938,23,Male,Germany
1939,53,Female,Turkey
1940,74,Male,Turkey
1941,66,Female,Turkey
1942,72,Female,Turkey
1943,51,Female,Turkey
1944,26,Male,Germany
1945,77,Male,Germany
1946,76,Other,Turkey
1947,65,Other,Germany
1948,73,Other,Netherlands
1949,68,Female,Turkey
1950,44,Male,Netherlands
1951,65,Male,Turkey
1952,68,Male,Germany
1953,54,Female,Turkey
1954,71,Female,Turkey
1955,44,Female,Turkey
1956,59,Male,Germany
1957,27,Male,Turkey
1958,19,Male,Germany
1959,43,Male,Turkey
1960,44,Female,Turkey
1961,35,Other,New Caledonia
1962,52,Male,Turkey
1963,51,Female,Turkey
1964,20,Female,Mauritania
1965,78,Female,Turkey
1966,29,Male,Turkey
1967,75,Male,Sweden
1968,63,Male,Germany
1969,55,Male,Germany
1970,71,Male,Sweden
1971,41,Female,Turkey
1972,61,Male,Turkey
1973,23,Male,Germany
1974,63,Male,Germany
1975,58,Female,Turkey
1976,22,Male,Germany
1977,58,Female,Turkey
1978,78,Other,Netherlands
1979,32,Male,Afghanistan
1980,58,Female,Germany
1981,52,Other,Turkey
1982,64,Male,Turkey
1983,57,Male,Netherlands
1984,56,Male,Netherlands
1985,27,Male,Netherlands
1986,56,Female,Sweden
1987,68,Male,Germany
1988,76,Male,Morocco
1989,24,Male,Germany
1990,48,Male,Turkey
1991,61,Female,Turkey
1992,35,Male,Turkey
1993,80,Male,Netherlands
1994,40,Male,Turkey
1995,73,Male,Turkey
1996,69,Other,Germany
1997,53,Other,Turkey
1998,44,Female,Netherlands
1999,58,Female,Turkey
2000,34,Male,Turkey
2001,20,Female,Guam
2002,58,Male,Germany
2003,55,Male,Netherlands
2004,58,Male,South Georgia and the South Sandwich Islands
2005,51,Other,Netherlands
2006,71,Female,Turkey
2007,20,Female,Sweden
2008,22,Male,Turkey
2009,70,Male,Germany
2010,42,Other,Turkey
2011,71,Female,Turkey
2012,64,Female,Germany
2013,52,Male,Germany
2014,58,Male,Turkey
2015,79,Female,Hungary
2016,21,Male,Turkey
2017,37,Male,Mauritania
2018,80,Male,Sweden
2019,60,Female,Turkey
2020,73,Male,Turkey
2021,31,Female,Turkey
2022,72,Female,Turkey
2023,50,Female,Turkey
2024,76,Female,Turkey
2025,54,Female,Turkey
2026,75,Male,Turkey
2027,55,Male,Turkey
2028,63,Female,Turkey
2029,66,Female,Turkey
2030,40,Other,Germany
2031,70,Male,Turkey
2032,44,Male,Turkey
2033,41,Other,Turkey
2034,28,Male,Turkey
2035,42,Female,Germany
2036,68,Male,Turkey
2037,36,Male,Turkey
2038,44,Female,Turkey
2039,57,Other,Turkey
2040,58,Female,Netherlands
2041,69,Male,Germany
2042,61,Female,Turkey
2043,64,Male,Germany
2044,57,Female,Netherlands
2045,78,Male,Turkey
2046,63,Female,Tonga
2047,65,Male,Netherlands
2048,76,Female,Turkey
2049,30,Female,Turkey
2050,59,Male,Germany
2051,63,Female,Turkey
2052,35,Female,Turkey
2053,59,Female,Turkey
2054,59,Female,Turkey
2055,53,Other,Netherlands
2056,72,Male,Turkey
2057,27,Male,Turkey
2058,74,Male,Turkey
2059,51,Male,Netherlands
2060,51,Female,Turkey
2061,60,Male,Sweden
2062,65,Male,Isle of Man
2063,76,Female,Turkey
2064,22,Male,Germany
2065,55,Female,Germany
2066,33,Female,Turkey
2067,65,Male,Turkey
2068,68,Male,Turkey
2069,67,Male,Germany
2070,57,Male,Turkey
2071,50,Male,Sweden
2072,58,Male,Turkey
2073,38,Male,Turkey
2074,63,Male,Turkey
2075,30,Male,Turkey
2076,31,Other,Germany
2077,39,Male,Germany
2078,53,Male,Netherlands
2079,71,Other,Israel
2080,52,Female,Netherlands
2081,80,Female,Netherlands
2082,36,Male,Turkey
2083,51,Female,Germany
2084,46,Male,Turkey
2085,49,Female,Turkey
2086,77,Female,Turkey
2087,63,Male,Germany
2088,38,Other,Turkey
2089,63,Male,Sweden
2090,59,Female,Germany
2091,49,Male,Germany
2092,54,Male,Turkey
2093,47,Female,Turkey
2094,53,Male,Netherlands
2095,71,Male,Netherlands
2096,43,Male,Netherlands
2097,43,Male,Turkey
2098,52,Male,Turkey
2099,51,Male,Sweden
2100,63,Male,Germany
2101,80,Female,Turkey
2102,41,Male,Turkey
2103,34,Other,Germany
2104,33,Male,Turkey
2105,76,Male,Sweden
2106,71,Female,Lao People's Democratic Republic
2107,78,Female,Turkey
2108,47,Female,Turkey
2109,61,Male,Turkey
2110,20,Male,Germany
2111,59,Female,Turkey
2112,54,Male,Turkey
2113,56,Male,Germany
2114,59,Male,Sweden
2115,27,Male,Turkey
2116,52,Male,Netherlands
2117,27,Male,Turkey
2118,26,Male,Germany
2119,52,Female,Turkey
2120,44,Male,Germany
2121,59,Male,Turkey
2122,75,Female,Turkey
2123,19,Male,Turkey
2124,69,Male,Germany
2125,20,Male,Netherlands
2126,54,Female,Turkey
2127,73,Female,Kiribati
2128,40,Male,Turkey
2129,73,Male,Germany
2130,53,Female,Turkey
2131,54,Male,Turkey
2132,25,Other,Turkey
2133,60,Female,Heard Island and McDonald Islands
2134,57,Female,Turkey
2135,63,Male,Turkey
2136,68,Female,Turkey
2137,60,Male,Turkey
2138,60,Male,Germany
2139,74,Female,Germany
2140,60,Male,Germany
2141,66,Female,Germany
2142,34,Other,Germany
2143,57,Female,Turkey
2144,53,Male,Germany
2145,75,Male,Turkey
2146,69,Female,Netherlands
2147,44,Male,Netherlands
2148,64,Female,Germany
2149,37,Female,Turkey
2150,58,Male,Germany
2151,18,Female,Turkey
2152,20,Female,Turkey
2153,59,Female,Turkey
2154,33,Male,Germany
2155,52,Other,Sweden
2156,38,Male,Turkey
2157,52,Female,Sweden
2158,32,Female,Turkey
2159,37,Female,Netherlands
2160,65,Female,Turkey
2161,66,Female,Netherlands
2162,25,Female,Turkey
2163,72,Female,Turkey
2164,32,Female,Turkey
2165,50,Female,Turkey
2166,74,Male,Turkey
2167,47,Male,Turkey
2168,47,Female,Turkey
2169,36,Male,Turkey
2170,24,Male,Germany
2171,37,Male,Netherlands
2172,61,Male,Turkey
2173,60,Other,Netherlands
2174,43,Male,Germany
2175,43,Female,Turkey
2176,68,Male,Turkey
2177,63,Male,Turkey
2178,39,Female,Turkey
2179,60,Male,Germany
2180,72,Female,Netherlands
2181,39,Other,Turkey
2182,41,Male,Sweden
2183,52,Male,Germany
2184,35,Male,Armenia
2185,36,Female,Turkey
2186,24,Female,Turkey
2187,55,Male,Germany
2188,59,Male,Turkey
2189,37,Female,Turkey
2190,42,Male,Sweden
2191,55,Male,Comoros
2192,55,Female,Turkey
2193,54,Male,Turkey
2194,56,Female,Germany
2195,55,Male,Sweden
2196,33,Male,Turkey
2197,55,Male,Turkey
2198,79,Male,Germany
2199,71,Male,Gabon
2200,60,Male,Turkey
2201,45,Male,Turkey
2202,43,Female,Germany
2203,60,Male,Turkey
2204,50,Female,Netherlands
2205,38,Female,Germany
2206,71,Female,Germany
2207,39,Male,Turkey
2208,42,Female,Pitcairn Islands
2209,67,Male,Turkey
2210,73,Female,Germany
2211,57,Male,Germany
2212,52,Male,Germany
2213,43,Male,Turkey
2214,20,Female,Germany
2215,63,Other,Turkey
2216,24,Male,Turkey
2217,62,Male,Netherlands
2218,70,Male,Thailand
2219,51,Male,Turkey
2220,42,Male,Turkey
2221,51,Male,Turkey
2222,44,Female,Saint Barthelemy
2223,77,Male,Turkey
2224,72,Male,Germany
2225,77,Female,Netherlands
2226,27,Male,Turkey
2227,47,Male,Germany
2228,73,Male,Turkey
2229,56,Male,Turkey
2230,77,Male,Germany
2231,51,Male,Netherlands
2232,36,Other,Netherlands
2233,80,Male,Turkey
2234,50,Female,Turkey
2235,59,Male,Germany
2236,58,Male,Turkey
